address	type	category	comment
00573674	Analysis	Address Table	Address table[110] created
00573e48	Analysis	Address Table	Address table[3] created
00574150	Analysis	Address Table	Address table[43] created
00574c30	Analysis	Address Table	Address table[4] created
00575040	Analysis	Address Table	Address table[16] created
00575080	Analysis	Address Table	Address table[44] created
00575798	Analysis	Address Table	Address table[16] created
00575c48	Analysis	Address Table	Address table[16] created
00576944	Analysis	Address Table	Address table[4] created
00576fcc	Analysis	Address Table	Address table[14] created
005771a4	Analysis	Address Table	Address table[4] created
005776b8	Analysis	Address Table	Address table[4] created
005776d0	Analysis	Address Table	Address table[4] created
005776e8	Analysis	Address Table	Address table[4] created
00577700	Analysis	Address Table	Address table[4] created
005778f0	Analysis	Address Table	Address table[7] created
00577b8c	Analysis	Address Table	Address table[8] created
00577d0c	Analysis	Address Table	Address table[3] created
00577d1c	Analysis	Address Table	Address table[3] created
00577e78	Analysis	Address Table	Address table[4] created
00577ed0	Analysis	Address Table	Address table[30] created
00577f58	Analysis	Address Table	Address table[5] created
00577f74	Analysis	Address Table	Address table[4] created
00578140	Analysis	Address Table	Address table[10] created
005b839c	Analysis	Address Table	Address table[11] created
005b8450	Analysis	Address Table	Address table[4] created
005b8480	Analysis	Address Table	Address table[24] created
0050d691	Analysis	Non-Returning Function	Non-Returning Function Identified
0050d8d4	Analysis	Non-Returning Function	Non-Returning Function Identified
00514441	Analysis	Non-Returning Function	Non-Returning Function Identified
00514fe4	Analysis	Non-Returning Function	Non-Returning Function Identified
005169f7	Analysis	Non-Returning Function	Non-Returning Function Identified
00519bde	Analysis	Non-Returning Function	Non-Returning Function Identified
0050fede	Analysis	Function ID Conflict	Multiple likely matching functions
0051088e	Analysis	Function ID Analyzer	Library Function - Single Match,  __flushall
00518b5f	Analysis	Function ID Analyzer	Library Function - Single Match,  __fcloseall
0051909e	Analysis	Function ID Analyzer	Library Function - Single Match,  __seh_longjmp_unwind4@4
0045ecfc	Analysis	Address Table	Address table[4] created
0045ed0c	Analysis	Address Table	Address table[4] created
0045ed1c	Analysis	Address Table	Address table[4] created
00550400	Analysis	Address Table	Address table[65] created
0057504c	Analysis	Address Table	Address table[3] created
0057505c	Analysis	Address Table	Address table[7] created
