address	type	name	full_name	namespace	source	primary	external	external_entry
EXTERNAL:0000009a	Function	ReadProcessMemory	KERNEL32.DLL::ReadProcessMemory	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:0000009b	Function	VirtualProtect	KERNEL32.DLL::VirtualProtect	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:0000009c	Function	VirtualAlloc	KERNEL32.DLL::VirtualAlloc	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:0000009d	Function	DeleteFileW	KERNEL32.DLL::DeleteFileW	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:0000009e	Function	WriteFile	KERNEL32.DLL::WriteFile	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:0000009f	Function	CreateFileW	KERNEL32.DLL::CreateFileW	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:000000a0	Function	OutputDebugStringA	KERNEL32.DLL::OutputDebugStringA	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:000000a1	Function	QueryPerformanceCounter	KERNEL32.DLL::QueryPerformanceCounter	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:000000a2	Function	GetTickCount	KERNEL32.DLL::GetTickCount	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:000000a3	Function	GetCurrentThreadId	KERNEL32.DLL::GetCurrentThreadId	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:000000a4	Function	GetSystemTimeAsFileTime	KERNEL32.DLL::GetSystemTimeAsFileTime	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:000000a5	Function	TerminateProcess	KERNEL32.DLL::TerminateProcess	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:000000a6	Function	UnhandledExceptionFilter	KERNEL32.DLL::UnhandledExceptionFilter	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:000000a7	Function	SetUnhandledExceptionFilter	KERNEL32.DLL::SetUnhandledExceptionFilter	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:000000a8	Function	GetSystemInfo	KERNEL32.DLL::GetSystemInfo	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:000000a9	Function	GetVersionExW	KERNEL32.DLL::GetVersionExW	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:000000aa	Function	GetProcessHeap	KERNEL32.DLL::GetProcessHeap	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:000000ab	Function	SuspendThread	KERNEL32.DLL::SuspendThread	KERNEL32.DLL	IMPORTED	true	true	false
